"words","topics","probability","frequency","saliency","lift","phi","relevance"
"organization",1,9.1703693247261e-22,7,0.00131360648833662,6.74345306590607e-19,9.1703693247261e-22,-45.1407195669623
"organization",2,6.65657429274868e-22,7,0.00131360648833662,4.89492786313798e-19,6.65657429274868e-22,-45.4610921459839
"organization",3,0.00357286974448832,7,0.00131360648833662,2.6273183313991,0.00357286974448832,-2.33421123798344
"others",1,0.00448678119229651,8,0.00164578177901086,2.93678458585804,0.00448678119229651,-2.16465220670953
"others",2,1.26382619718838e-08,8,0.00164578177901086,8.27226721347352e-06,1.26382619718838e-08,-14.9445694486284
"others",3,1.68345169753837e-08,8,0.00164578177901086,1.10188903458355e-05,1.68345169753837e-08,-14.6578669651579
"outside",1,2.95815681915316e-19,8,0.00200379861370897,1.88517683915086e-16,2.95815681915316e-19,-39.4359451231353
"outside",2,0.00562672366862776,8,0.00200379861370897,3.58580352188212,0.00562672366862776,-1.95162268225002
"outside",3,3.05986779714612e-28,8,0.00200379861370897,1.94999530271514e-25,3.05986779714612e-28,-60.1254056267459
"paperwork",1,1.67066604607889e-24,14,0.002627212976628,6.14264140930458e-22,1.67066604607889e-24,-51.7952185271078
"paperwork",2,4.11764135479222e-15,14,0.002627212976628,1.51395872047413e-12,4.11764135479222e-15,-30.1698945543384
"paperwork",3,0.00714573948897366,14,0.002627212976628,2.62731833139799,0.00714573948897366,-1.98763764770389
"parking",1,3.03334602744883e-08,42,0.0105198155707057,3.68208295448678e-06,3.03334602744883e-08,-14.9115231899523
"parking",2,0.0295402612203503,42,0.0105198155707057,3.58579902610117,0.0295402612203503,-1.12250991470045
"parking",3,2.16460212450324e-21,42,0.0105198155707057,2.62754216424908e-19,2.16460212450324e-21,-45.1825591402396
"part",1,0.00489307196849896,12,0.00110359359936926,2.12512661498753,0.00489307196849896,-2.28305178709879
"part",2,1.91538314965879e-06,12,0.00110359359936926,0.000831876525717075,1.91538314965879e-06,-10.1287097059701
"part",3,0.00167052566170354,12,0.00110359359936926,0.725531643017074,0.00167052566170354,-3.35773376337154
"past",1,4.01424140263106e-09,7,0.00131358144193247,2.9518820869774e-06,4.01424140263106e-09,-16.0332425218365
"past",2,4.32695462790375e-10,7,0.00131358144193247,3.18183651060483e-07,4.32695462790375e-10,-18.260812028185
"past",3,0.00357286577727111,7,0.00131358144193247,2.62731545745818,0.00357286577727111,-2.33421234010471
"payment",1,5.75050979912387e-14,18,0.00337784512478303,1.64447545332946e-11,5.75050979912387e-14,-27.6589586766222
"payment",2,1.6447315202975e-11,18,0.00337784512478303,4.7034449238893e-09,1.6447315202975e-11,-22.0029147478847
"payment",3,0.00918737933098192,18,0.00337784512478303,2.62731832793817,0.00918737933098192,-1.86198043487408
"people",1,0.0435139223410926,99,0.0105002375567633,2.29298615233957,0.0435139223410926,-1.15240968675992
"people",2,1.04479872466084e-06,99,0.0105002375567633,5.50561493595107e-05,1.04479872466084e-06,-11.7894216475632
"people",3,0.0109294160223004,99,0.0105002375567633,0.575930604367203,0.0109294160223004,-2.53403275558918
"person",1,0.00102497075019928,29,0.00212256046515523,0.181110107536364,0.00102497075019928,-4.29587065346652
"person",2,0.0118372418253669,29,0.00212256046515523,2.09161494560631,0.0118372418253669,-1.84928408087951
"person",3,0.00527888536759068,29,0.00212256046515523,0.932767590109863,0.00527888536759068,-2.6568197584493
"personnel",1,0.00336510731890751,6,0.00123443844137112,2.9368036712314,0.00336510731890751,-2.30848681021191
"personnel",2,4.72666572935031e-13,6,0.00123443844137112,4.12506584519458e-10,4.72666572935031e-13,-24.9945775613002
"personnel",3,6.36412238028833e-12,6,0.00123443844137112,5.55411052288952e-09,6.36412238028833e-12,-22.3945361620582
"phone",1,6.24628285830146e-15,21,0.00394081946494074,1.5310730244258e-12,6.24628285830146e-15,-29.955921076973
"phone",2,3.21669172169371e-22,21,0.00394081946494074,7.88467322838831e-20,3.21669172169371e-22,-46.7376498562982
"phone",3,0.0107186092334593,21,0.00394081946494074,2.62731833139773,0.0107186092334593,-1.78490509364992
"place",1,5.82167342574404e-05,36,0.00623837599334108,0.00825641650484804,5.82167342574404e-05,-7.27405116856425
"place",2,0.0216382821659732,36,0.00623837599334108,3.06878550111848,0.0216382821659732,-1.35600466470859
"place",3,0.00261900585773943,36,0.00623837599334108,0.371432775574661,0.00261900585773943,-3.46767393103203
"places",1,0.00336510688191725,6,0.00123443538091348,2.93680327947099,0.00336510688191725,-2.30848694183997
"places",2,5.57253492570022e-10,6,0.00123443538091348,4.86327460583924e-07,5.57253492570022e-10,-17.9221922644505
"places",3,2.87485177214036e-16,6,0.00123443538091348,2.50894679089793e-13,2.87485177214036e-16,-32.3995517607794
"plenty",1,9.12486094024588e-12,14,0.00350568538483564,3.32291535707522e-09,9.12486094024588e-12,-22.4712208878699
"plenty",2,0.00984636174128394,14,0.00350568538483564,3.58565756296869,0.00984636174128394,-1.67185569026645
"plenty",3,2.93664690854595e-07,14,0.00350568538483564,0.000106941126825017,2.93664690854595e-07,-12.092029659647
"point",1,0.00453602856499855,11,0.0009563132210054,2.1493162969898,0.00453602856499855,-2.31527681250597
"point",2,5.38068059911739e-05,11,0.0009563132210054,0.0254953961044634,5.38068059911739e-05,-6.74968399071324
"point",3,0.00144739040589362,11,0.0009563132210054,0.685820149259762,0.00144739040589362,-3.45756646139263
"policy",1,3.38885137076727e-09,6,0.00112592956378231,2.90733335870784e-06,3.38885137076727e-09,-16.1255245350679
"policy",2,3.39732003741185e-26,6,0.00112592956378231,2.91459872220296e-23,3.39732003741185e-26,-55.266975254742
"policy",3,0.00306245669692163,6,0.00112592956378231,2.62731573044545,0.00306245669692163,-2.41128757640814
"problem",1,0.00769886579510229,26,0.00169947992078638,1.53799820556836,0.00769886579510229,-2.21810027797864
"problem",2,1.09564609117376e-12,26,0.00169947992078638,2.18876619882793e-10,1.09564609117376e-12,-24.8910949067314
"problem",3,0.00626420589111116,26,0.00169947992078638,1.25139698187345,0.00626420589111116,-2.42432146955164
"problems",1,0.00620126208264045,16,0.00136295207100541,2.01872486542829,0.00620126208264045,-2.19026819429064
"problems",2,8.46934279438092e-11,16,0.00136295207100541,2.75706342757454e-08,8.46934279438092e-11,-20.2992488578037
"problems",3,0.00252301997282056,16,0.00136295207100541,0.821330091718425,0.00252301997282056,-3.08956444141615
"process",1,0.00312135509750603,20,0.00150930247639462,0.807165442833772,0.00312135509750603,-2.99185733367292
"process",2,2.0186774415033e-12,20,0.00150930247639462,5.22019001398288e-10,2.0186774415033e-12,-24.1509478392187
"process",3,0.00736756938021975,20,0.00150930247639462,1.90521334985089,0.00736756938021975,-2.13303671467628
"products",1,0.00154951432000713,6,0.000315827624870528,1.33969429801151,0.00154951432000713,-3.08868614348006
"products",2,3.92931937138648e-05,6,0.000315827624870528,0.0339724950517942,3.92931937138648e-05,-6.76333164642655
"products",3,0.00162378924303246,6,0.000315827624870528,1.40391163990856,0.00162378924303246,-3.04186522651855
"promise",1,1.90851080389703e-66,8,0.00200379861370898,1.21625748218644e-63,1.90851080389703e-66,-148.09568761788
"promise",2,0.00562672366862776,8,0.00200379861370898,3.58580352188212,0.00562672366862776,-1.95162268225002
"promise",3,1.33639587968477e-58,8,0.00200379861370898,8.51659568555118e-56,1.33639587968477e-58,-130.031353779701
"protection",1,7.19036202478675e-31,8,0.00150126455809899,4.62651870753987e-28,7.19036202478675e-31,-66.173987139385
"protection",2,2.07418218417048e-47,8,0.00150126455809899,1.33459798614176e-44,2.07418218417048e-47,-104.258523201024
"protection",3,0.00408327970798665,8,0.00150126455809899,2.6273183313991,0.00408327970798665,-2.26744554167118
"question",1,4.11176669385e-05,6,0.000533219774760835,0.0352283616814123,4.11176669385e-05,-6.72248823376115
"question",2,0.000673112916038581,6,0.000533219774760835,0.576702595847778,0.000673112916038581,-3.92701301970377
"question",3,0.00253656609559617,6,0.000533219774760835,2.1732523875473,0.00253656609559617,-2.60035960095955
"questions",1,3.09903744682431e-07,15,0.00358511883788951,0.000105344667917842,3.09903744682431e-07,-12.0726385603634
"questions",2,0.0104082633718781,15,0.00358511883788951,3.53805033764763,0.0104082633718781,-1.65078970499457
"questions",3,0.000102652952452451,15,0.00358511883788951,0.0348945160310046,0.000102652952452451,-6.26979112424634
"reason",1,9.40539205331514e-11,24,0.0027596947023659,2.00479887706562e-08,9.40539205331514e-11,-20.4061449371699
"reason",2,0.0108571263660375,24,0.0027596947023659,2.31424215209822,0.0108571263660375,-1.84192566841572
"reason",3,0.00437088738046359,24,0.0027596947023659,0.931673029945104,0.00437088738046359,-2.75178129034378
"receipt",1,0.00615889448468804,11,0.00223850941712735,2.9317341384889,0.00615889448468804,-2.00713194011173
"receipt",2,3.12688679097238e-08,11,0.00223850941712735,1.48844906745436e-05,3.12688679097238e-08,-14.197916825648
"receipt",3,9.50470986946648e-06,11,0.00223850941712735,0.0045243967841996,9.50470986946648e-06,-8.48099706227816
"rent",1,3.49600084486976e-10,9,0.00225427160621436,1.9803862825691e-07,3.49600084486976e-10,-18.6045174817765
"rent",2,0.00633006366929794,9,0.00225427160621436,3.58580326914471,0.00633006366929794,-1.89273123583254
"rent",3,1.41431984069272e-11,9,0.00225427160621436,8.01172464183861e-09,1.41431984069272e-11,-21.8120735366545
"result",1,1.75337145397935e-11,7,0.00126413232993362,1.28928855690965e-08,1.75337145397935e-11,-21.466742863631
"result",2,2.2682561174619e-05,7,0.00126413232993362,0.0166789338890331,2.2682561174619e-05,-7.39376147926488
"result",3,0.00355640912957128,7,0.00126413232993362,2.61509766458151,0.00355640912957128,-2.33885123499328
"review",1,0.0119554326735066,24,0.0033512667804303,2.6034010328148,0.0119554326735066,-1.73487540355698
"review",2,1.08240819147126e-05,24,0.0033512667804303,0.00235703941510045,1.08240819147126e-05,-8.74204301592151
"review",3,0.00136178682828123,24,0.0033512667804303,0.296541106628228,0.00136178682828123,-3.90726351392316
"right",1,0.00625934604328708,12,0.00190933133283091,2.72803988173387,0.00625934604328708,-2.0350481029887
"right",2,2.70257008199386e-17,12,0.00190933133283091,1.17787368135159e-14,2.70257008199386e-17,-35.1111119161542
"right",3,0.000428520114872125,12,0.00190933133283091,0.186763913580089,0.000428520114872125,-4.71654141623586
"robert",1,1.41066249654931e-66,12,0.00300569792056347,5.99325509978605e-64,1.41066249654931e-66,-148.600683976306
"robert",2,0.00844008550294165,12,0.00300569792056347,3.58580352188212,0.00844008550294165,-1.74889012819593
"robert",3,2.78906902637021e-59,12,0.00300569792056347,1.18494694562572e-56,2.78906902637021e-59,-131.800939917255
"savings",1,8.48348680810984e-06,32,0.00597772213587607,0.00136465052615413,8.48348680810984e-06,-9.13712296019546
"savings",2,9.44055311178202e-11,32,0.00597772213587607,1.5186038550639e-08,9.44055311178202e-11,-20.543155399869
"savings",3,0.0163253982556989,32,0.00597772213587607,2.62609747893024,0.0163253982556989,-1.57476715639379
"security",1,9.59715153428523e-05,8,0.00186141067852137,0.0611953315397467,9.59715153428523e-05,-6.02257175005374
"security",2,0.00550636973622243,8,0.00186141067852137,3.5110847253456,0.00550636973622243,-1.97296234735478
"security",3,4.34154179751367e-13,8,0.00186141067852137,2.76834317707065e-10,4.34154179751367e-13,-25.2364892953643
"service",1,0.0103341165593219,154,0.0159296074774972,0.346091006667505,0.0103341165593219,-2.81667904171646
"service",2,0.000995881555368594,154,0.0159296074774972,0.033352212358028,0.000995881555368594,-5.1562566995063
"service",3,0.0684757316280032,154,0.0159296074774972,2.29326181443657,0.0684757316280032,-0.925650351032197
"services",1,0.0078943597287471,24,0.00160368822793963,1.71014744867085,0.0078943597287471,-2.15251356939758
"services",2,3.97905410970939e-05,24,0.00160368822793963,0.0086197861101558,3.97905410970939e-05,-7.44278817130906
"services",3,0.0050365984049978,24,0.00160368822793963,1.09107340028115,0.0050365984049978,-2.60193118091526
"setup",1,1.00472374957821e-14,10,0.00114608375651705,5.13995382830872e-12,1.00472374957821e-14,-29.1127278467768
"setup",2,0.00451131063459292,10,0.00114608375651705,2.30789093785234,0.00451131063459292,-2.2824167338898
"setup",3,0.00183026849352945,10,0.00114608375651705,0.936326582714787,0.00183026849352945,-3.18454177765946
"shopping",1,0.00179603848107889,13,0.00183942296613529,0.708962973037969,0.00179603848107889,-3.33306193068045
"shopping",2,0.00689108794119789,13,0.00183942296613529,2.72016788377663,0.00689108794119789,-1.98841635228086
"shopping",3,1.25284920539098e-18,13,0.00183942296613529,4.94546028261423e-16,1.25284920539098e-18,-38.2320013994152
"side",1,0.00337534760977455,20,0.00166819460814409,0.867915771097699,0.00337534760977455,-2.91645878570435
"side",2,0.0087986209101051,20,0.00166819460814409,2.26242234419828,0.0087986209101051,-1.95836210577159
"side",3,0.000751313623268796,20,0.00166819460814409,0.193188085513687,0.000751313623268796,-4.41888920705737
"sign",1,6.27605691465505e-06,6,0.00109985893289456,0.00533917630108749,6.27605691465505e-06,-8.60572627157792
"sign",2,0.00370804392137823,6,0.00109985893289456,3.15451253830804,0.00370804392137823,-2.22420840337946
"sign",3,0.000365842880893719,6,0.00109985893289456,0.311230389741722,0.000365842880893719,-4.54026422097132
"situation",1,3.83847754775863e-08,19,0.00183141020005663,1.03451775669085e-05,3.83847754775863e-08,-14.2772975051527
"situation",2,0.00722529872503922,19,0.00183141020005663,1.94730846681999,0.00722529872503922,-2.13185927705849
"situation",3,0.0044543983099488,19,0.00183141020005663,1.20051611340193,0.0044543983099488,-2.61555586392225
"smile",1,0.0011439987152611,8,0.00111357343708516,0.733983626390563,0.0011439987152611,-3.54124703351746
"smile",2,0.00419208187828339,8,0.00111357343708516,2.68961793234738,0.00419208187828339,-2.24257932458967
"smile",3,2.44209628632194e-11,8,0.00111357343708516,1.56683627727712e-08,2.44209628632194e-11,-21.2036007432038
"someone",1,0.000115934200879469,23,0.00463237514587052,0.0257201048945963,0.000115934200879469,-6.36148503144329
"someone",2,0.0149990393125656,23,0.00463237514587052,3.32755012335344,0.0149990393125656,-1.49876639560965
"someone",3,0.000749208623130296,23,0.00463237514587052,0.166212594977741,0.000749208623130296,-4.49549034752616
"something",1,0.00486916591942095,23,0.00149853215531949,1.09675932520963,0.00486916591942095,-2.616236431028
"something",2,3.66531430344178e-12,23,0.00149853215531949,8.25596767218412e-10,3.66531430344178e-12,-23.6235108315249
"something",3,0.00730818125115941,23,0.00149853215531949,1.64613736113647,0.00730818125115941,-2.21016464438737
"sort",1,0.00392595852368227,7,0.00144017809219545,2.93680365978737,0.00392595852368227,-2.23141147416252
"sort",2,5.00072554516573e-23,7,0.00144017809219545,3.74078049832792e-20,5.00072554516573e-23,-48.0411408543788
"sort",3,2.15152058378295e-11,7,0.00144017809219545,1.60943970407391e-08,2.15152058378295e-11,-21.2535279089617
"space",1,2.2315010280576e-08,6,0.00150276561979959,1.89612430868833e-05,2.2315010280576e-08,-14.2455598888976
"space",2,0.00422001476713384,6,0.00150276561979959,3.58578037042233,0.00422001476713384,-2.09547026235433
"space",3,1.08251772673435e-24,6,0.00150276561979959,9.19823988624235e-22,1.08251772673435e-24,-51.8103062860954
"spaces",1,1.3566053873815e-13,6,0.0015028489593206,1.15271826907122e-10,1.3566053873815e-13,-26.2561743663328
"spaces",2,0.00422004275130068,6,0.0015028489593206,3.58580352174136,0.00422004275130068,-2.09546371851569
"spaces",3,8.87089359861365e-18,6,0.0015028489593206,7.53766807151364e-15,8.87089359861365e-18,-35.8913098368909
"spot",1,1.08301756319622e-12,7,0.00175332377990389,7.88784465217075e-10,1.08301756319622e-12,-24.2558989689508
"spot",2,0.00492338320869113,7,0.00175332377990389,3.58580352091902,0.00492338320869113,-2.0183883788345
"spot",3,2.16282361623022e-22,7,0.00175332377990389,1.57522992005063e-19,2.16282361623022e-22,-46.5900864861983
"staff",1,0.0274811878235539,49,0.010078696229511,2.93674639595076,0.0274811878235539,-1.25847564352231
"staff",2,6.39282371523529e-07,49,0.010078696229511,6.83161955233049e-05,6.39282371523529e-07,-11.9271416401885
"staff",3,1.11365289909016e-08,49,0.010078696229511,1.19009271314685e-06,1.11365289909016e-08,-15.9772572876879
"star",1,0.0001538654586094,9,0.00121015585034829,0.0873928525014433,0.0001538654586094,-5.60838688080957
"star",2,0.00490886863738416,9,0.00121015585034829,2.78815035325716,0.00490886863738416,-2.14566668182605
"star",3,0.000891325799561492,9,0.00121015585034829,0.506257251210309,0.000891325799561492,-3.85175543927071
"stars",1,0.00955432510031418,22,0.00226974886024818,2.26524330924401,0.00955432510031418,-1.91653958123124
"stars",2,3.85098347546053e-06,22,0.00226974886024818,0.000913033046312121,3.85098347546053e-06,-9.73296023841758
"stars",3,0.00253118647863286,22,0.00226974886024818,0.600121219968061,0.00253118647863286,-3.24484536658863
"state",1,4.11999454221376e-12,8,0.00150126452419921,2.65094188013105e-09,4.11999454221376e-12,-22.9817600554531
"state",2,2.79725149534638e-20,8,0.00150126452419921,1.79984489355379e-17,2.79725149534638e-20,-41.7896553117777
"state",3,0.0040832797042372,8,0.00150126452419921,2.62731832902752,0.0040832797042372,-2.26744554258164
"stop",1,1.9727243846198e-06,7,0.00174833684306548,0.00143679569089799,1.9727243846198e-06,-9.84071744687618
"stop",2,0.00492090929750126,7,0.00174833684306548,3.58404921086445,0.00492090929750126,-2.01888436163037
"stop",3,9.88793945454488e-21,7,0.00174833684306548,7.20168965868406e-18,9.88793945454488e-21,-42.7675935879441
"store",1,0.00504756245118632,9,0.00185117793180095,2.936744795908,0.00504756245118632,-2.10577403974756
"store",2,1.2315529801449e-07,9,0.00185117793180095,7.16535325774024e-05,1.2315529801449e-07,-12.7267438970715
"store",3,3.02937323201384e-10,9,0.00185117793180095,1.76253313555114e-07,3.02937323201384e-10,-18.7344193905277
"story",1,0.0025042429873734,8,0.00054003237515083,1.62672196790756,0.0025042429873734,-2.75160093174146
"story",2,1.03710491021609e-18,8,0.00054003237515083,6.73689154359107e-16,1.03710491021609e-18,-38.1719307237017
"story",3,0.00180426073858547,8,0.00054003237515083,1.17202308006402,0.00180426073858547,-3.0794364751767
"street",1,0.00431024201729988,10,0.0010467568978766,2.24292378467881,0.00431024201729988,-2.31949047408278
"street",2,0.001628107274503,10,0.0010467568978766,0.847219370822931,0.001628107274503,-3.29306637028888
"street",3,1.53249451195609e-13,10,0.0010467568978766,7.97465287786629e-11,1.53249451195609e-13,-26.3794386513517
"strip",1,3.1791028830273e-11,7,0.00175332360879299,2.31540748108962e-08,3.1791028830273e-11,-20.8764660161767
"strip",2,0.00492338317018147,7,0.00175332360879299,3.58580349361126,0.00492338317018147,-2.01838838655315
"strip",3,5.1242280086461e-22,7,0.00175332360879299,3.73208301290647e-19,5.1242280086461e-22,-45.7275212026276
"stuff",1,0.00180222858711876,6,0.000394982169649354,1.56033391589946,0.00180222858711876,-2.936915714467
"stuff",2,1.15170727523593e-08,6,0.000394982169649354,9.971254121608e-06,1.15170727523593e-08,-14.8976197538488
"stuff",3,0.00142230980828781,6,0.000394982169649354,1.23140774075496,0.00142230980828781,-3.17365754185983
"support",1,6.98487157181767e-21,6,0.00112594841857425,5.99239906333482e-18,6.98487157181767e-21,-43.033290088579
"support",2,6.50301510975713e-28,6,0.00112594841857425,5.57900904145329e-25,6.50301510975713e-28,-59.2228664134049
"support",3,0.00306245978098999,6,0.00112594841857425,2.6273183313991,0.00306245978098999,-2.41128657789707
"surprise",1,5.84706036297252e-14,8,0.00200379861280835,3.72621988869195e-11,5.84706036297252e-14,-27.2416470034216
"surprise",2,0.00562672366846731,8,0.00200379861280835,3.58580352178162,0.00562672366846731,-1.95162268227829
"surprise",3,6.32314340000222e-14,8,0.00200379861280835,4.02961851486024e-11,6.32314340000222e-14,-27.1633695783853
"system",1,5.39836621282924e-05,9,0.00157928576307316,0.0308810613548533,5.39836621282924e-05,-6.65222064723739
"system",2,6.43991674606652e-17,9,0.00157928576307316,3.68391947331784e-14,6.43991674606652e-17,-34.1068225053747
"system",3,0.00454456113617569,9,0.00157928576307316,2.59969156860093,0.00454456113617569,-2.21921565259137
"teller",1,0.0473135612282097,101,0.0099088703961574,2.4446467468895,0.0473135612282097,-1.07852884258023
"teller",2,0.0040416682475188,101,0.0099088703961574,0.208829157578027,0.0040416682475188,-3.53866826441904
"teller",3,0.00556006879165081,101,0.0099088703961574,0.287283470767083,0.00556006879165081,-3.21971532292806
"tellers",1,0.0314737387691494,79,0.00767785590732325,2.06992544343923,0.0314737387691494,-1.36554459088254
"tellers",2,0.0160939743784267,79,0.00767785590732325,1.05844835582795,0.0160939743784267,-2.03625315940587
"tellers",3,6.07081956318844e-12,79,0.00767785590732325,3.99258059823823e-10,6.07081956318844e-12,-23.7344703214752
"thanks",1,0.000123028896471418,13,0.000890595739077811,0.0485426801540255,0.000123028896471418,-6.01420158218026
"thanks",2,0.00362149152243106,13,0.000890595739077811,1.42890743309826,0.00362149152243106,-2.63197959788997
"thanks",3,0.00389527074023033,13,0.000890595739077811,1.53693064864858,0.00389527074023033,-2.55910237504669
"theft",1,2.46405075442224e-26,6,0.00112594841857425,2.11393656719258e-23,2.46405075442224e-26,-55.588155515962
"theft",2,1.1862099638817e-24,6,0.00112594841857425,1.01766273057378e-21,1.1862099638817e-24,-51.7140286535986
"theft",3,0.00306245978098999,6,0.00112594841857425,2.6273183313991,0.00306245978098999,-2.41128657789707
"things",1,0.000693460069698241,14,0.00179240006946337,0.255351492669193,0.000693460069698241,-4.31946558906592
"things",2,6.39438415808425e-14,14,0.00179240006946337,2.35459201014642e-11,6.39438415808425e-14,-27.4264198633155
"things",3,0.00651464711437509,14,0.00179240006946337,2.39887621156416,0.00651464711437509,-2.07935092623039
"thru",1,7.02172708959566e-12,42,0.0105199426761465,8.52345248973386e-10,7.02172708959566e-12,-23.2825206766853
"thru",2,0.0295402992514901,42,0.0105199426761465,3.58580352084141,0.0295402992514901,-1.12250864424241
"thru",3,1.67895457310519e-22,42,0.0105199426761465,2.03802986839062e-20,1.67895457310519e-22,-47.7392094967571
"time",1,0.0286549290523204,119,0.000428218443903476,1.24650754785178,0.0286549290523204,-1.66604206385449
"time",2,0.0144198829668617,119,0.000428218443903476,0.627274034582785,0.0144198829668617,-2.35275952013356
"time",3,0.0241965711905864,119,0.000428218443903476,1.05256615942507,0.0241965711905864,-1.83515659914364
"times",1,0.0241201468653988,45,0.0075215564503795,2.80432632443914,0.0241201468653988,-1.34677223880294
"times",2,0.000253105321905732,45,0.0075215564503795,0.0294272634837934,0.000253105321905732,-5.9037692843529
"times",3,0.000833917317546775,45,0.0075215564503795,0.0969553087322557,0.000833917317546775,-4.71144072076049
"today",1,0.00890412550790632,33,0.00318716096106636,1.393322103231,0.00890412550790632,-2.1947748357387
"today",2,0.0119983464578185,33,0.00318716096106636,1.87750737644677,0.0119983464578185,-1.89652070017783
"today",3,3.30850742782744e-05,33,0.00318716096106636,0.00517716930629818,3.30850742782744e-05,-7.78996257173602
"ton",1,0.00336504271931575,6,0.00123419732706391,2.9367463204561,0.00336504271931575,-2.30850617299256
"ton",2,3.31268438011844e-18,6,0.00123419732706391,2.89105205360466e-15,3.31268438011844e-18,-36.862964374424
"ton",3,5.87964075592321e-08,6,0.00123419732706391,5.13129098077907e-05,5.87964075592321e-08,-13.2633766320566
"town",1,0.00560836581762677,10,0.00205670334101169,2.93672494545338,0.00560836581762677,-2.05310045184447
"town",2,1.83583199096754e-07,10,0.00205670334101169,9.61302058184411e-05,1.83583199096754e-07,-12.3802024229904
"town",3,1.47868897869613e-12,10,0.00205670334101169,7.74290221343208e-10,1.47868897869613e-12,-24.1094697977885
"traffic",1,1.64799214783152e-05,14,0.00347155255161625,0.00600166885754598,1.64799214783152e-05,-8.06454275183198
"traffic",2,0.00982609962808221,14,0.00347155255161625,3.57847555321204,0.00982609962808221,-1.67388815972859
"traffic",3,9.83375262499533e-15,14,0.00347155255161625,3.58126262676096e-12,9.83375262499533e-15,-29.3041307349844
"transaction",1,0.0137367760088176,32,0.00242130227110969,2.2376614305586,0.0137367760088176,-1.74112367307803
"transaction",2,0.00112503920351699,32,0.00242130227110969,0.183264022938162,0.00112503920351699,-4.24338240698419
"transaction",3,0.00301535256839421,32,0.00242130227110969,0.491187898637968,0.00301535256839421,-3.25748352815411
"transactions",1,0.0143005803420653,27,0.00433891903214946,2.76925836773343,0.0143005803420653,-1.61443780605384
"transactions",2,0.0010555047782643,27,0.00433891903214946,0.204394882548445,0.0010555047782643,-4.22071881054647
"transactions",3,6.65985616102688e-07,27,0.00433891903214946,0.000128965831880087,6.65985616102688e-07,-11.588980410958
"transfer",1,0.00948757243479589,17,0.00340310276770016,2.922109934339,0.00948757243479589,-1.79273328296529
"transfer",2,7.48293644526645e-24,17,0.00340310276770016,2.30469522894461e-21,7.48293644526645e-24,-50.3843777254476
"transfer",3,4.26804300808031e-05,17,0.00340310276770016,0.0131452918644999,4.26804300808031e-05,-7.19673083614855
"trip",1,3.19223308187753e-05,6,0.000482132344816155,0.0272645073552532,3.19223308187753e-05,-6.97718714346889
"trip",2,0.00202659112360218,6,0.000482132344816155,1.73088891626437,0.00202659112360218,-2.82638252296395
"trip",3,0.00156272339218167,6,0.000482132344816155,1.33470465118116,0.00156272339218167,-3.0863075916355
"trust",1,1.22580551701479e-17,6,0.00112594841857409,1.05163219630659e-14,1.22580551701479e-17,-35.5630981300547
"trust",2,2.45614029126425e-27,6,0.00112594841857409,2.1071500928056e-24,2.45614029126425e-27,-57.893956122297
"trust",3,0.00306245978098998,6,0.00112594841857409,2.62731833139909,0.00306245978098998,-2.41128657789708
"union",1,6.73244601713635e-12,12,0.0010337419126379,2.87529988674651e-09,6.73244601713635e-12,-22.6955957241048
"union",2,0.00383721638073146,12,0.0010337419126379,1.63880227139674,0.00383721638073146,-2.53452121169978
"union",3,0.00334027458209054,12,0.0010337419126379,1.42656786302348,0.00334027458209054,-2.67321540076429
"vegas",1,0.00903142235881723,22,0.00132999547921672,2.13799421174251,0.00903142235881723,-1.97358865193123
"vegas",2,0.00127297913014105,22,0.00132999547921672,0.301350319338514,0.00127297913014105,-3.93293859656754
"vegas",3,0.00208606222944649,22,0.00132999547921672,0.493830184736853,0.00208606222944649,-3.43902033369212
"visit",1,0.0067301626595567,12,0.00246860341901552,2.93678037556677,0.0067301626595567,-1.96192104768249
"visit",2,6.52022810795642e-08,12,0.00246860341901552,2.84517312883587e-05,6.52022810795642e-08,-13.5065364641327
"visit",3,3.48844061200302e-16,12,0.00246860341901552,1.52221936510156e-13,3.48844061200302e-16,-32.5526717489772
"voice",1,0.00238374830829438,8,0.000524528958302072,1.54773812645134,0.00238374830829438,-2.80114325941731
"voice",2,2.55716662469893e-13,8,0.000524528958302072,1.66033648223848e-10,2.55716662469893e-13,-25.7567684992843
"voice",3,0.00191391849154829,8,0.000524528958302072,1.24268347039083,0.00191391849154829,-3.02066472094105
"wait",1,0.00763125739176546,17,0.00177136499918722,2.33813092493125,0.00763125739176546,-2.01307539565918
"wait",2,0.00228499372133035,17,0.00177136499918722,0.700096223838709,0.00228499372133035,-3.21896474658776
"wait",3,7.38378540125418e-05,17,0.00177136499918722,0.0226230830693214,7.38378540125418e-05,-6.65121177503209
"water",1,1.37006866745176e-05,8,0.00146686253134315,0.00881593554847174,1.37006866745176e-05,-7.96462947075103
"water",2,3.87588021244305e-11,8,0.00146686253134315,2.49399982338461e-08,3.87588021244305e-11,-20.7402281009183
"water",3,0.00407081119138527,8,0.00146686253134315,2.61943141579899,0.00407081119138527,-2.27047785605686
"way",1,0.00260453726865121,52,0.00241767099059032,0.25705216655862,0.00260453726865121,-3.65448824175885
"way",2,0.0170943998860119,52,0.00241767099059032,1.68711447503853,0.0170943998860119,-1.77299235136475
"way",3,0.0117657212738824,52,0.00241767099059032,1.16120593895073,0.0117657212738824,-2.14655294214257
